STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,FREQ,Frequency of observation,MEASURE,Measure,UNIT_MEASURE,Unit of measure,TIME_PERIOD,Time period,OBS_VALUE,Observation value,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier,DECIMALS,Decimals,CONVERSION_TYPE,Conversion type,BASE_PER,Base period,PRICE_BASE,Price base
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,GBR,United Kingdom,A,Annual,INCINERATION_WITH,Incineration with energy recovery,PT_WST_TR,Percentage of treated waste,2008,,10.36,,A,Normal value,0,Units,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,GBR,United Kingdom,A,Annual,INCINERATION_WITH,Incineration with energy recovery,PT_WST_TR,Percentage of treated waste,2009,,11.51,,A,Normal value,0,Units,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,GBR,United Kingdom,A,Annual,INCINERATION_WITH,Incineration with energy recovery,PT_WST_TR,Percentage of treated waste,2010,,12.89,,A,Normal value,0,Units,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,GBR,United Kingdom,A,Annual,INCINERATION_WITH,Incineration with energy recovery,PT_WST_TR,Percentage of treated waste,2011,,16.21,,A,Normal value,0,Units,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,GBR,United Kingdom,A,Annual,INCINERATION_WITH,Incineration with energy recovery,PT_WST_TR,Percentage of treated waste,2012,,18.54347,,A,Normal value,0,Units,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,GBR,United Kingdom,A,Annual,INCINERATION_WITH,Incineration with energy recovery,PT_WST_TR,Percentage of treated waste,2013,,20.71124,,A,Normal value,0,Units,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,GBR,United Kingdom,A,Annual,INCINERATION_WITH,Incineration with energy recovery,PT_WST_TR,Percentage of treated waste,2014,,26.12113,,A,Normal value,0,Units,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,GBR,United Kingdom,A,Annual,INCINERATION_WITH,Incineration with energy recovery,PT_WST_TR,Percentage of treated waste,2015,,30.42385,,A,Normal value,0,Units,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,GBR,United Kingdom,A,Annual,INCINERATION_WITH,Incineration with energy recovery,PT_WST_TR,Percentage of treated waste,2016,,33.39631,,A,Normal value,0,Units,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,USA,United States,A,Annual,INCINERATION_WITH,Incineration with energy recovery,PT_WST_TR,Percentage of treated waste,1995,,15.93799,,A,Normal value,0,Units,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,USA,United States,A,Annual,INCINERATION_WITH,Incineration with energy recovery,PT_WST_TR,Percentage of treated waste,1996,,16.71,,A,Normal value,0,Units,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,USA,United States,A,Annual,INCINERATION_WITH,Incineration with energy recovery,PT_WST_TR,Percentage of treated waste,1997,,16.45,,A,Normal value,0,Units,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,USA,United States,A,Annual,INCINERATION_WITH,Incineration with energy recovery,PT_WST_TR,Percentage of treated waste,1998,,15.15053,,A,Normal value,0,Units,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,USA,United States,A,Annual,INCINERATION_WITH,Incineration with energy recovery,PT_WST_TR,Percentage of treated waste,1999,,14.49268,,A,Normal value,0,Units,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,USA,United States,A,Annual,INCINERATION_WITH,Incineration with energy recovery,PT_WST_TR,Percentage of treated waste,2000,,13.85485,,A,Normal value,0,Units,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,USA,United States,A,Annual,INCINERATION_WITH,Incineration with energy recovery,PT_WST_TR,Percentage of treated waste,2001,,13.95331,,A,Normal value,0,Units,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,USA,United States,A,Annual,INCINERATION_WITH,Incineration with energy recovery,PT_WST_TR,Percentage of treated waste,2002,,13.59409,,A,Normal value,0,Units,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,USA,United States,A,Annual,INCINERATION_WITH,Incineration with energy recovery,PT_WST_TR,Percentage of treated waste,2003,,13.4324,,A,Normal value,0,Units,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,USA,United States,A,Annual,INCINERATION_WITH,Incineration with energy recovery,PT_WST_TR,Percentage of treated waste,2004,,12.39953,,A,Normal value,0,Units,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,USA,United States,A,Annual,INCINERATION_WITH,Incineration with energy recovery,PT_WST_TR,Percentage of treated waste,2005,,12.47372,,A,Normal value,0,Units,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,USA,United States,A,Annual,INCINERATION_WITH,Incineration with energy recovery,PT_WST_TR,Percentage of treated waste,2006,,12.42727,,A,Normal value,0,Units,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,USA,United States,A,Annual,INCINERATION_WITH,Incineration with energy recovery,PT_WST_TR,Percentage of treated waste,2007,,12.46406,,A,Normal value,0,Units,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,USA,United States,A,Annual,INCINERATION_WITH,Incineration with energy recovery,PT_WST_TR,Percentage of treated waste,2008,,12.48773,,A,Normal value,0,Units,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,USA,United States,A,Annual,INCINERATION_WITH,Incineration with energy recovery,PT_WST_TR,Percentage of treated waste,2009,,11.84447,,A,Normal value,0,Units,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,USA,United States,A,Annual,INCINERATION_WITH,Incineration with energy recovery,PT_WST_TR,Percentage of treated waste,2010,,11.67513,,A,Normal value,0,Units,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,USA,United States,A,Annual,INCINERATION_WITH,Incineration with energy recovery,PT_WST_TR,Percentage of treated waste,2011,,12.74367,,A,Normal value,0,Units,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,USA,United States,A,Annual,INCINERATION_WITH,Incineration with energy recovery,PT_WST_TR,Percentage of treated waste,2012,,12.92158,,A,Normal value,0,Units,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,USA,United States,A,Annual,INCINERATION_WITH,Incineration with energy recovery,PT_WST_TR,Percentage of treated waste,2013,,13.01621,,A,Normal value,0,Units,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,USA,United States,A,Annual,INCINERATION_WITH,Incineration with energy recovery,PT_WST_TR,Percentage of treated waste,2014,,12.84431,,A,Normal value,0,Units,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,USA,United States,A,Annual,INCINERATION_WITH,Incineration with energy recovery,PT_WST_TR,Percentage of treated waste,2015,,12.79996,,A,Normal value,0,Units,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,USA,United States,A,Annual,INCINERATION_WITH,Incineration with energy recovery,PT_WST_TR,Percentage of treated waste,2016,,12.74499,,A,Normal value,0,Units,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,EU,European Union,A,Annual,RECYCLING,Recycling,PT_WST_TR,Percentage of treated waste,1997,,14.96474,,A,Normal value,0,Units,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,EU,European Union,A,Annual,RECYCLING,Recycling,PT_WST_TR,Percentage of treated waste,1998,,16.29643,,A,Normal value,0,Units,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,EU,European Union,A,Annual,RECYCLING,Recycling,PT_WST_TR,Percentage of treated waste,1999,,18.0929,,A,Normal value,0,Units,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,EU,European Union,A,Annual,RECYCLING,Recycling,PT_WST_TR,Percentage of treated waste,2000,,17.98088,,A,Normal value,0,Units,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,EU,European Union,A,Annual,RECYCLING,Recycling,PT_WST_TR,Percentage of treated waste,2001,,19.10082,,A,Normal value,0,Units,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,EU,European Union,A,Annual,RECYCLING,Recycling,PT_WST_TR,Percentage of treated waste,2002,,20.4674,,A,Normal value,0,Units,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,EU,European Union,A,Annual,RECYCLING,Recycling,PT_WST_TR,Percentage of treated waste,2003,,21.02474,,A,Normal value,0,Units,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,EU,European Union,A,Annual,RECYCLING,Recycling,PT_WST_TR,Percentage of treated waste,2004,,21.36374,,A,Normal value,0,Units,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,EU,European Union,A,Annual,RECYCLING,Recycling,PT_WST_TR,Percentage of treated waste,2005,,22.48834,,A,Normal value,0,Units,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,EU,European Union,A,Annual,RECYCLING,Recycling,PT_WST_TR,Percentage of treated waste,2006,,22.51678,,A,Normal value,0,Units,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,EU,European Union,A,Annual,RECYCLING,Recycling,PT_WST_TR,Percentage of treated waste,2007,,24.04914,,A,Normal value,0,Units,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,EU,European Union,A,Annual,RECYCLING,Recycling,PT_WST_TR,Percentage of treated waste,2008,,24.25477,,A,Normal value,0,Units,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,EU,European Union,A,Annual,RECYCLING,Recycling,PT_WST_TR,Percentage of treated waste,2009,,24.98642,,A,Normal value,0,Units,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,EU,European Union,A,Annual,RECYCLING,Recycling,PT_WST_TR,Percentage of treated waste,2010,,25.59858,,A,Normal value,0,Units,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,EU,European Union,A,Annual,RECYCLING,Recycling,PT_WST_TR,Percentage of treated waste,2011,,26.36,,A,Normal value,0,Units,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,EU,European Union,A,Annual,RECYCLING,Recycling,PT_WST_TR,Percentage of treated waste,2012,,27.50066,,A,Normal value,0,Units,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,EU,European Union,A,Annual,RECYCLING,Recycling,PT_WST_TR,Percentage of treated waste,2016,,29.98422,,A,Normal value,0,Units,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,GBR,United Kingdom,A,Annual,COMPOST,Composting,PT_WST_TR,Percentage of treated waste,2000,,2.759616,,A,Normal value,0,Units,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,GBR,United Kingdom,A,Annual,COMPOST,Composting,PT_WST_TR,Percentage of treated waste,2001,,3.253964,,A,Normal value,0,Units,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,GBR,United Kingdom,A,Annual,COMPOST,Composting,PT_WST_TR,Percentage of treated waste,2002,,4.004615,,A,Normal value,0,Units,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,GBR,United Kingdom,A,Annual,COMPOST,Composting,PT_WST_TR,Percentage of treated waste,2003,,4.78655,,A,Normal value,0,Units,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,GBR,United Kingdom,A,Annual,COMPOST,Composting,PT_WST_TR,Percentage of treated waste,2004,,6.924335,,A,Normal value,0,Units,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,GBR,United Kingdom,A,Annual,COMPOST,Composting,PT_WST_TR,Percentage of treated waste,2005,,8.567684,,A,Normal value,0,Units,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,GBR,United Kingdom,A,Annual,COMPOST,Composting,PT_WST_TR,Percentage of treated waste,2007,,11.6,,A,Normal value,0,Units,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,GBR,United Kingdom,A,Annual,COMPOST,Composting,PT_WST_TR,Percentage of treated waste,2008,,13.25,,A,Normal value,0,Units,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,GBR,United Kingdom,A,Annual,COMPOST,Composting,PT_WST_TR,Percentage of treated waste,2009,,14.05,,A,Normal value,0,Units,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,GBR,United Kingdom,A,Annual,COMPOST,Composting,PT_WST_TR,Percentage of treated waste,2010,,14.98,,A,Normal value,0,Units,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,GBR,United Kingdom,A,Annual,COMPOST,Composting,PT_WST_TR,Percentage of treated waste,2011,,15.84,,A,Normal value,0,Units,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,GBR,United Kingdom,A,Annual,COMPOST,Composting,PT_WST_TR,Percentage of treated waste,2012,,15.71314,,A,Normal value,0,Units,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,GBR,United Kingdom,A,Annual,COMPOST,Composting,PT_WST_TR,Percentage of treated waste,2013,,15.79321,,A,Normal value,0,Units,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,GBR,United Kingdom,A,Annual,COMPOST,Composting,PT_WST_TR,Percentage of treated waste,2014,,16.27638,,A,Normal value,0,Units,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,GBR,United Kingdom,A,Annual,COMPOST,Composting,PT_WST_TR,Percentage of treated waste,2015,,16.1615,,A,Normal value,0,Units,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,GBR,United Kingdom,A,Annual,COMPOST,Composting,PT_WST_TR,Percentage of treated waste,2016,,16.7236,,A,Normal value,0,Units,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,DEU,Germany,A,Annual,OTH_RECOV,Other recovery,PT_WST_TR,Percentage of treated waste,2007,,0,,A,Normal value,0,Units,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,DEU,Germany,A,Annual,OTH_RECOV,Other recovery,PT_WST_TR,Percentage of treated waste,2008,,0,,A,Normal value,0,Units,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,DEU,Germany,A,Annual,OTH_RECOV,Other recovery,PT_WST_TR,Percentage of treated waste,2009,,0,,A,Normal value,0,Units,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,DEU,Germany,A,Annual,OTH_RECOV,Other recovery,PT_WST_TR,Percentage of treated waste,2010,,0,,A,Normal value,0,Units,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,DEU,Germany,A,Annual,OTH_RECOV,Other recovery,PT_WST_TR,Percentage of treated waste,2011,,0,,A,Normal value,0,Units,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,DEU,Germany,A,Annual,OTH_RECOV,Other recovery,PT_WST_TR,Percentage of treated waste,2012,,0,,A,Normal value,0,Units,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,DEU,Germany,A,Annual,OTH_RECOV,Other recovery,PT_WST_TR,Percentage of treated waste,2013,,0,,A,Normal value,0,Units,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,DEU,Germany,A,Annual,OTH_RECOV,Other recovery,PT_WST_TR,Percentage of treated waste,2014,,0,,A,Normal value,0,Units,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,DEU,Germany,A,Annual,OTH_RECOV,Other recovery,PT_WST_TR,Percentage of treated waste,2015,,0,,A,Normal value,0,Units,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,DEU,Germany,A,Annual,OTH_RECOV,Other recovery,PT_WST_TR,Percentage of treated waste,2016,,0,,A,Normal value,0,Units,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,USA,United States,A,Annual,INCINERATION_WITH,Incineration with energy recovery,T,Tonnes,1995,,31416,,A,Normal value,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,USA,United States,A,Annual,INCINERATION_WITH,Incineration with energy recovery,T,Tonnes,1996,,32740,,A,Normal value,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,USA,United States,A,Annual,INCINERATION_WITH,Incineration with energy recovery,T,Tonnes,1997,,33294,,A,Normal value,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,USA,United States,A,Annual,INCINERATION_WITH,Incineration with energy recovery,T,Tonnes,1998,,31216,,A,Normal value,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,USA,United States,A,Annual,INCINERATION_WITH,Incineration with energy recovery,T,Tonnes,1999,,30881,,A,Normal value,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,USA,United States,A,Annual,INCINERATION_WITH,Incineration with energy recovery,T,Tonnes,2000,,30599,,A,Normal value,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,USA,United States,A,Annual,INCINERATION_WITH,Incineration with energy recovery,T,Tonnes,2001,,30481,,A,Normal value,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,USA,United States,A,Annual,INCINERATION_WITH,Incineration with energy recovery,T,Tonnes,2002,,30255,,A,Normal value,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,USA,United States,A,Annual,INCINERATION_WITH,Incineration with energy recovery,T,Tonnes,2003,,30028,,A,Normal value,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,USA,United States,A,Annual,INCINERATION_WITH,Incineration with energy recovery,T,Tonnes,2004,,28585,,A,Normal value,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,USA,United States,A,Annual,INCINERATION_WITH,Incineration with energy recovery,T,Tonnes,2005,,28712,,A,Normal value,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,USA,United States,A,Annual,INCINERATION_WITH,Incineration with energy recovery,T,Tonnes,2006,,28985,,A,Normal value,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,USA,United States,A,Annual,INCINERATION_WITH,Incineration with energy recovery,T,Tonnes,2007,,29003,,A,Normal value,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,USA,United States,A,Annual,INCINERATION_WITH,Incineration with energy recovery,T,Tonnes,2008,,28622,,A,Normal value,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,USA,United States,A,Annual,INCINERATION_WITH,Incineration with energy recovery,T,Tonnes,2009,,26317,,A,Normal value,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,USA,United States,A,Annual,INCINERATION_WITH,Incineration with energy recovery,T,Tonnes,2010,,26590,,A,Normal value,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,USA,United States,A,Annual,INCINERATION_WITH,Incineration with energy recovery,T,Tonnes,2011,,29130,,A,Normal value,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,USA,United States,A,Annual,INCINERATION_WITH,Incineration with energy recovery,T,Tonnes,2012,,29574,,A,Normal value,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,USA,United States,A,Annual,INCINERATION_WITH,Incineration with energy recovery,T,Tonnes,2013,,30119,,A,Normal value,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,USA,United States,A,Annual,INCINERATION_WITH,Incineration with energy recovery,T,Tonnes,2014,,30109,,A,Normal value,3,Thousands,1,One,,,,,,
