DATAFLOW,LAST UPDATE,freq,wat_proc,wat_src,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,CWD_SEA,TOTAL,MIO_M3,SI,2017,0.00,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,CWD_SEA,TOTAL,MIO_M3,SI,2018,0.00,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,CWD_SEA,TOTAL,MIO_M3,SI,2019,0.00,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,CWD_SEA,TOTAL,MIO_M3,SI,2020,0.00,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,CWD_SEA,TOTAL,MIO_M3,TR,2012,7413.34,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,CWD_SEA,TOTAL,MIO_M3,TR,2014,7834.31,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,CWD_SEA,TOTAL,MIO_M3,TR,2016,9852.43,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,CWD_SEA,TOTAL,MIO_M3,TR,2018,9182.96,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,CWD_SEA,TOTAL,MIO_M3,TR,2020,9441.86,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,DIS,TOTAL,MIO_M3,AT,2004,2355.50,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,DIS,TOTAL,MIO_M3,AT,2006,2395.00,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,DIS,TOTAL,MIO_M3,AT,2008,2338.30,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,DIS,TOTAL,MIO_M3,AT,2012,2345.40,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,DIS,TOTAL,MIO_M3,AT,2014,2382.70,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,DIS,TOTAL,MIO_M3,AT,2016,2386.91,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,DIS,TOTAL,MIO_M3,AT,2018,2314.91,e
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,DIS,TOTAL,MIO_M3,AT,2019,2358.63,e
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,DIS,TOTAL,MIO_M3,AT,2020,2345.61,e
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,DIS,TOTAL,MIO_M3,BG,1990,1910.80,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,DIS,TOTAL,MIO_M3,BG,1991,1700.50,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,DIS,TOTAL,MIO_M3,BG,1992,1619.70,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,DIS,TOTAL,MIO_M3,BG,1993,1406.10,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,DIS,TOTAL,MIO_M3,BG,1994,1274.60,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,DIS,TOTAL,MIO_M3,BG,1995,1282.30,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,DIS,TOTAL,MIO_M3,BG,1996,1256.40,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,DIS,TOTAL,MIO_M3,BG,1997,1228.60,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,DIS,TOTAL,MIO_M3,BG,1998,1103.40,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,DIS,TOTAL,MIO_M3,BG,1999,955.30,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,DIS,TOTAL,MIO_M3,BG,2000,876.80,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,DIS,TOTAL,MIO_M3,BG,2001,787.48,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,DIS,TOTAL,MIO_M3,BG,2002,748.72,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,DIS,TOTAL,MIO_M3,BG,2003,1193.20,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,DIS,TOTAL,MIO_M3,BG,2004,1190.91,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,DIS,TOTAL,MIO_M3,BG,2005,727.00,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,DIS,TOTAL,MIO_M3,BG,2006,774.70,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,DIS,TOTAL,MIO_M3,BG,2007,798.20,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,DIS,TOTAL,MIO_M3,BG,2008,792.03,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,DIS,TOTAL,MIO_M3,BG,2009,756.02,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,DIS,TOTAL,MIO_M3,BG,2010,810.46,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,DIS,TOTAL,MIO_M3,BG,2011,790.67,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,DIS,TOTAL,MIO_M3,BG,2012,785.80,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,DIS,TOTAL,MIO_M3,BG,2013,801.16,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,DIS,TOTAL,MIO_M3,BG,2014,787.80,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,DIS,TOTAL,MIO_M3,BG,2015,801.11,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,DIS,TOTAL,MIO_M3,BG,2016,801.85,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,DIS,TOTAL,MIO_M3,BG,2017,765.49,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,DIS,TOTAL,MIO_M3,BG,2018,767.79,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,DIS,TOTAL,MIO_M3,BG,2019,710.09,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,DIS,TOTAL,MIO_M3,CY,2004,13.43,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,DIS,TOTAL,MIO_M3,CY,2005,22.02,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,DIS,TOTAL,MIO_M3,CY,2018,49.06,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,DIS,TOTAL,MIO_M3,CZ,2000,1429.10,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,DIS,TOTAL,MIO_M3,CZ,2001,1420.90,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,DIS,TOTAL,MIO_M3,CZ,2002,1415.60,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,DIS,TOTAL,MIO_M3,CZ,2003,1310.20,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,DIS,TOTAL,MIO_M3,CZ,2004,1334.70,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,DIS,TOTAL,MIO_M3,CZ,2005,1309.80,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,DIS,TOTAL,MIO_M3,CZ,2006,1331.10,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,DIS,TOTAL,MIO_M3,CZ,2007,1293.00,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,DIS,TOTAL,MIO_M3,CZ,2008,1250.50,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,DIS,TOTAL,MIO_M3,CZ,2009,1241.10,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,DIS,TOTAL,MIO_M3,CZ,2010,1367.40,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,DIS,TOTAL,MIO_M3,CZ,2011,1223.90,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,DIS,TOTAL,MIO_M3,CZ,2012,1189.10,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,DIS,TOTAL,MIO_M3,CZ,2013,1292.50,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,DIS,TOTAL,MIO_M3,CZ,2014,1154.60,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,DIS,TOTAL,MIO_M3,CZ,2015,1115.60,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,DIS,TOTAL,MIO_M3,CZ,2016,1133.90,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,DIS,TOTAL,MIO_M3,CZ,2017,1168.90,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,DIS,TOTAL,MIO_M3,CZ,2018,1070.50,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,DIS,TOTAL,MIO_M3,CZ,2019,1107.50,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,DIS,TOTAL,MIO_M3,CZ,2020,1166.30,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,DIS,TOTAL,MIO_M3,DE,2015,0,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,DIS,TOTAL,MIO_M3,EE,2000,374.80,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,DIS,TOTAL,MIO_M3,EE,2001,293.50,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,DIS,TOTAL,MIO_M3,EE,2002,277.30,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,DIS,TOTAL,MIO_M3,EE,2003,303.10,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,DIS,TOTAL,MIO_M3,EE,2004,365.50,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,DIS,TOTAL,MIO_M3,EE,2005,326.10,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,DIS,TOTAL,MIO_M3,EE,2006,263.90,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,DIS,TOTAL,MIO_M3,EE,2007,301.30,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,DIS,TOTAL,MIO_M3,EE,2008,385.50,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,DIS,TOTAL,MIO_M3,EE,2009,379.10,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,DIS,TOTAL,MIO_M3,EE,2010,358.00,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,DIS,TOTAL,MIO_M3,EE,2011,368.70,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,DIS,TOTAL,MIO_M3,EE,2012,358.80,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,DIS,TOTAL,MIO_M3,EE,2013,288.50,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,DIS,TOTAL,MIO_M3,EE,2014,294.07,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,DIS,TOTAL,MIO_M3,EE,2015,284.12,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,DIS,TOTAL,MIO_M3,EE,2016,123.42,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,DIS,TOTAL,MIO_M3,EE,2017,126.70,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,DIS,TOTAL,MIO_M3,EE,2018,108.63,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,DIS,TOTAL,MIO_M3,EE,2019,118.78,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,DIS,TOTAL,MIO_M3,EE,2020,123.65,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,DIS,TOTAL,MIO_M3,ES,2005,6592.60,e
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,DIS,TOTAL,MIO_M3,ES,2006,6270.00,e
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,DIS,TOTAL,MIO_M3,ES,2007,5866.00,e
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,DIS,TOTAL,MIO_M3,ES,2008,5974.00,e
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,DIS,TOTAL,MIO_M3,ES,2009,5895.00,e
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,DIS,TOTAL,MIO_M3,ES,2010,5920.00,e
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,DIS,TOTAL,MIO_M3,ES,2011,6105.00,e
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,DIS,TOTAL,MIO_M3,ES,2012,6137.00,e
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,DIS,TOTAL,MIO_M3,ES,2013,5865.00,e
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,DIS,TOTAL,MIO_M3,ES,2014,6100.00,e
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,DIS,TOTAL,MIO_M3,ES,2015,5904.00,e
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,DIS,TOTAL,MIO_M3,ES,2016,5693.00,e
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,DIS,TOTAL,MIO_M3,ES,2017,5775.00,e
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,DIS,TOTAL,MIO_M3,ES,2018,6180.00,e
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,DIS,TOTAL,MIO_M3,FR,1998,4365.40,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,DIS,TOTAL,MIO_M3,FR,2001,5494.00,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,DIS,TOTAL,MIO_M3,FR,2004,6195.10,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,DIS,TOTAL,MIO_M3,HR,2000,271.60,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,DIS,TOTAL,MIO_M3,HR,2001,271.72,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,DIS,TOTAL,MIO_M3,HR,2002,272.88,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,DIS,TOTAL,MIO_M3,HR,2003,273.37,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,DIS,TOTAL,MIO_M3,HR,2004,271.86,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,DIS,TOTAL,MIO_M3,HR,2005,257.72,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,DIS,TOTAL,MIO_M3,HR,2006,268.64,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,DIS,TOTAL,MIO_M3,HR,2007,268.64,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,DIS,TOTAL,MIO_M3,HR,2008,265.28,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,DIS,TOTAL,MIO_M3,HR,2009,264.92,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,DIS,TOTAL,MIO_M3,HR,2010,280.11,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,DIS,TOTAL,MIO_M3,HR,2011,271.42,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,DIS,TOTAL,MIO_M3,HR,2012,282.87,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,DIS,TOTAL,MIO_M3,HR,2013,278.38,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,DIS,TOTAL,MIO_M3,HR,2014,282.45,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,DIS,TOTAL,MIO_M3,HR,2015,279.69,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,DIS,TOTAL,MIO_M3,HR,2016,276.44,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,DIS,TOTAL,MIO_M3,HR,2017,274.05,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,DIS,TOTAL,MIO_M3,HR,2018,284.24,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,DIS,TOTAL,MIO_M3,HR,2019,265.51,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,DIS,TOTAL,MIO_M3,HR,2020,264.78,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,DIS,TOTAL,MIO_M3,LT,2002,242.90,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,DIS,TOTAL,MIO_M3,LT,2003,242.39,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,DIS,TOTAL,MIO_M3,LT,2010,243.21,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,DIS,TOTAL,MIO_M3,LT,2011,246.43,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,DIS,TOTAL,MIO_M3,LT,2012,236.66,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,DIS,TOTAL,MIO_M3,LT,2013,230.45,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,DIS,TOTAL,MIO_M3,LT,2014,225.05,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,DIS,TOTAL,MIO_M3,LT,2015,249.79,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,DIS,TOTAL,MIO_M3,LT,2016,270.59,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,DIS,TOTAL,MIO_M3,LT,2017,300.27,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,DIS,TOTAL,MIO_M3,LT,2018,271.30,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,DIS,TOTAL,MIO_M3,LT,2019,272.08,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,DIS,TOTAL,MIO_M3,LT,2020,283.06,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,DIS,TOTAL,MIO_M3,LV,1998,306.80,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,DIS,TOTAL,MIO_M3,LV,1999,265.70,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,DIS,TOTAL,MIO_M3,LV,2000,257.06,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,DIS,TOTAL,MIO_M3,LV,2001,243.85,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,DIS,TOTAL,MIO_M3,LV,2002,243.06,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,DIS,TOTAL,MIO_M3,LV,2003,228.74,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,DIS,TOTAL,MIO_M3,LV,2004,211.10,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,DIS,TOTAL,MIO_M3,LV,2005,226.44,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,DIS,TOTAL,MIO_M3,LV,2006,196.19,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,DIS,TOTAL,MIO_M3,LV,2007,209.67,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,DIS,TOTAL,MIO_M3,LV,2008,180.25,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,DIS,TOTAL,MIO_M3,LV,2009,186.98,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,DIS,TOTAL,MIO_M3,LV,2010,202.20,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,DIS,TOTAL,MIO_M3,LV,2011,192.24,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,DIS,TOTAL,MIO_M3,LV,2012,201.18,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,DIS,TOTAL,MIO_M3,LV,2013,193.25,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,DIS,TOTAL,MIO_M3,LV,2014,177.14,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,DIS,TOTAL,MIO_M3,LV,2015,188.45,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,DIS,TOTAL,MIO_M3,LV,2016,189.60,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,DIS,TOTAL,MIO_M3,LV,2017,195.39,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,DIS,TOTAL,MIO_M3,LV,2018,178.76,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,DIS,TOTAL,MIO_M3,LV,2019,177.20,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,DIS,TOTAL,MIO_M3,LV,2020,174.72,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,DIS,TOTAL,MIO_M3,MK,1990,354.90,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,DIS,TOTAL,MIO_M3,MK,1995,331.00,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,DIS,TOTAL,MIO_M3,MK,2000,301.60,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,DIS,TOTAL,MIO_M3,MK,2001,308.00,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,DIS,TOTAL,MIO_M3,MK,2002,283.10,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,DIS,TOTAL,MIO_M3,MK,2003,180.79,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,DIS,TOTAL,MIO_M3,MK,2004,725.11,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,DIS,TOTAL,MIO_M3,MK,2005,164.06,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,DIS,TOTAL,MIO_M3,MK,2006,376.36,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,DIS,TOTAL,MIO_M3,MK,2007,155.38,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,DIS,TOTAL,MIO_M3,MK,2008,326.57,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,DIS,TOTAL,MIO_M3,MK,2009,425.43,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,DIS,TOTAL,MIO_M3,MT,1990,0.00,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,DIS,TOTAL,MIO_M3,MT,1995,0.00,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,DIS,TOTAL,MIO_M3,MT,2000,24.48,e
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,DIS,TOTAL,MIO_M3,MT,2001,24.32,e
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,DIS,TOTAL,MIO_M3,MT,2002,24.44,e
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,DIS,TOTAL,MIO_M3,MT,2003,24.01,e
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,DIS,TOTAL,MIO_M3,MT,2004,25.33,e
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,DIS,TOTAL,MIO_M3,MT,2005,25.24,e
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,DIS,TOTAL,MIO_M3,MT,2006,25.53,e
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,DIS,TOTAL,MIO_M3,MT,2007,25.88,e
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,DIS,TOTAL,MIO_M3,MT,2008,26.13,e
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,DIS,TOTAL,MIO_M3,MT,2009,25.64,e
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,DIS,TOTAL,MIO_M3,MT,2010,25.46,e
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,DIS,TOTAL,MIO_M3,MT,2011,25.98,e
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,DIS,TOTAL,MIO_M3,MT,2012,26.98,e
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,DIS,TOTAL,MIO_M3,MT,2013,27.02,e
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,DIS,TOTAL,MIO_M3,MT,2014,27.24,e
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,DIS,TOTAL,MIO_M3,MT,2015,28.05,e
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,DIS,TOTAL,MIO_M3,MT,2016,28.50,e
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,DIS,TOTAL,MIO_M3,MT,2017,29.31,e
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,DIS,TOTAL,MIO_M3,MT,2018,27.52,e
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,DIS,TOTAL,MIO_M3,MT,2019,28.46,e
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,DIS,TOTAL,MIO_M3,MT,2020,28.88,e
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,DIS,TOTAL,MIO_M3,NL,1996,1979.00,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,DIS,TOTAL,MIO_M3,PL,1980,4681.30,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,DIS,TOTAL,MIO_M3,PL,1985,4624.20,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,DIS,TOTAL,MIO_M3,PL,1990,4114.70,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,DIS,TOTAL,MIO_M3,PL,1995,3019.70,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,DIS,TOTAL,MIO_M3,PL,1996,2913.80,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,DIS,TOTAL,MIO_M3,PL,1997,2849.10,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,DIS,TOTAL,MIO_M3,PL,1998,2801.90,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,DIS,TOTAL,MIO_M3,PL,1999,2664.90,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,DIS,TOTAL,MIO_M3,PL,2000,2501.40,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,DIS,TOTAL,MIO_M3,PL,2001,2402.40,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,DIS,TOTAL,MIO_M3,PL,2002,2278.50,
